FIN 202,"
A Study of the activities of the finance manager in the planning, acquisition, and administration of funds used in a business enterprise. Types of securities and financial structures.  Financing through securities."
FIN 310,"
PR: ( or ) with a minimum grade of B- and PR or CONC: . Investment analysis and management for the individual and the financial institution."
FIN 321,"
Issues concerning the management of personal wealth.  Topics include:personal financial statements &amp; records; budgeting; personal income taxes; consumerism; use of credit; housing &amp; real estate; insurance; investment; and retirement planning."
FIN 325,"
PR: and  and .  Nature of financial management; financial environment; some fundamental concepts of financial mangement-financial ratios; financial analysis, planning and control; time value of money. Capital budgeting Risk-return analysis."
FIN 326,"
PR:  and .  Continues the discussion of fundamental of financial management begun in .  Management of working capital; international finance; cost of capital; financial leverage; long-term finance. Use is made of the case studies method."
FIN 328,"
<"
FRNX 101,"
Covers the history, organization, and functions of Forensic Investigation organizations; how disciplines of science produce evidence; and science's role in the courtroom. Introduces types of crime scenes and how they are processed."
FRNX 210,"
Explores the collection, classification, and comparison of friction-ridge skin prints; the application of probability in decision-making; and photographic and chemical-processing techniques applied to the recovery of latent friction-ridge detail."
FRNX 212,"
. Advanced Fingerprint Evidence. 3-Hr. The identification of unknown to known impressions ranging from easy to extremely difficult; ways latent prints can be distorted;""smart"" searching protocols, and a deeper understanding of the formation of friction ridge skin."
FRNX 224,"
Introduction to Automated Fingerprint Identification Systems (AFIS). AFIS is used in the criminal justice system nationwide. 10-print entry and latent fingerprint entry will be conducted on a daily basis."
FRNX 301,"
. Investigative Photography. 3-Hr. Covers nomenclature and operation of photographic equipment, with emphasis on lighting, exposure, depth of field, motion-blur and image composition. The use of alternate light sources, crime scene, macro and surveillance photography are highlighted."
FRNX 310,"
Explores analysis of impression evidence including odontological, tool marks, foot and tread wear, tire tracks, and firearm-related impression evidence. Includes techniques for evaluating projectile trajectories as well as explosive evidence and post blast scenarios."
